transaction_id,account_number,amount,transaction_type,description,occurred_at,counterparty_account_number
3112,110456789001,305632,WITHDRAWAL,"교육비 출금","2025-04-10T11:27:33.160Z",
3113,941566778003,13200,WITHDRAWAL,"경조사비","2025-04-10T13:25:48.160Z",
3114,210123987002,144781,WITHDRAWAL,"교육비 출금","2025-04-11T00:53:42.160Z",
3115,880334455004,201278,DEPOSIT,"자금 이체","2025-04-11T01:21:09.160Z",
3116,110456789001,2521481,DEPOSIT,"보너스 입금","2025-04-11T03:30:35.160Z",
3117,941566778003,14300,WITHDRAWAL,"경조사비","2025-04-11T04:36:39.160Z",
3118,880334455004,1669728,DEPOSIT,"부업 수입","2025-04-11T04:44:39.160Z",
3119,941566778003,7150,PAYMENT,"식비 결제","2025-04-11T05:52:56.160Z",
3120,210123987002,617756,TRANSFER,"가족 송금","2025-04-11T06:26:56.160Z",550987654321
3121,941566778003,7150,PAYMENT,"교통비 결제","2025-04-11T07:03:34.160Z",
3122,110456789001,1090774,TRANSFER,"친구에게 송금","2025-04-11T08:49:49.160Z",770123456789
3123,110456789001,989002,TRANSFER,"적금 이체","2025-04-11T09:31:02.160Z",770123456789
3124,941566778003,14300,WITHDRAWAL,"ATM 출금","2025-04-11T09:49:16.160Z",
3125,941566778003,14300,WITHDRAWAL,"ATM 출금","2025-04-11T09:57:57.160Z",
3126,110456789001,411023,TRANSFER,"월세 이체","2025-04-11T10:25:23.160Z",550987654321
3127,941566778003,7150,PAYMENT,"통신요금 납부","2025-04-11T10:47:36.160Z",
3128,941566778003,7150,PAYMENT,"보험료 납부","2025-04-11T11:23:09.160Z",
3129,110456789001,170088,PAYMENT,"카드대금 결제","2025-04-11T11:25:53.160Z",
3130,210123987002,224744,TRANSFER,"적금 이체","2025-04-11T12:13:04.160Z",660555444333
3131,941566778003,14300,WITHDRAWAL,"생활비 출금","2025-04-11T12:30:56.160Z",
3132,941566778003,4235,PAYMENT,"공과금 납부","2025-04-12T02:42:48.160Z",
3133,110456789001,181609,PAYMENT,"통신요금 납부","2025-04-12T02:57:40.160Z",
3134,210123987002,888756,TRANSFER,"월세 이체","2025-04-12T03:44:17.160Z",330111222333
3135,210123987002,175948,WITHDRAWAL,"경조사비","2025-04-12T04:17:35.160Z",
3136,210123987002,2215464,DEPOSIT,"자금 이체","2025-04-12T05:34:14.160Z",
3137,880334455004,3629598,DEPOSIT,"부업 수입","2025-04-12T05:46:55.160Z",
3138,880334455004,1377087,DEPOSIT,"자금 이체","2025-04-12T06:10:53.160Z",
3139,880334455004,3490541,DEPOSIT,"배당금 입금","2025-04-12T06:16:07.160Z",
3140,880334455004,1029983,DEPOSIT,"배당금 입금","2025-04-12T06:29:25.160Z",
3141,110456789001,137255,TRANSFER,"가족 송금","2025-04-12T07:00:22.160Z",770123456789
3142,880334455004,2739161,DEPOSIT,"부업 수입","2025-04-12T07:57:15.160Z",
3143,941566778003,12100,WITHDRAWAL,"경조사비","2025-04-12T08:29:03.160Z",
3144,941566778003,12100,WITHDRAWAL,"교육비 출금","2025-04-12T10:06:36.160Z",
3145,210123987002,107587,TRANSFER,"대출이자 납부","2025-04-12T10:45:19.160Z",550987654321
3146,210123987002,472748,WITHDRAWAL,"경조사비","2025-04-12T11:50:52.160Z",
3147,880334455004,1725762,DEPOSIT,"자금 이체","2025-04-12T12:08:35.160Z",
3148,880334455004,3492896,DEPOSIT,"배당금 입금","2025-04-12T12:26:32.160Z",
3149,941566778003,4235,PAYMENT,"통신요금 납부","2025-04-12T13:20:43.160Z",
3150,110456789001,306614,WITHDRAWAL,"경조사비","2025-04-12T13:52:02.160Z",
3151,110456789001,429858,DEPOSIT,"보너스 입금","2025-04-13T01:52:27.160Z",
3152,210123987002,262273,WITHDRAWAL,"교육비 출금","2025-04-13T02:20:37.160Z",
3153,210123987002,402696,TRANSFER,"가족 송금","2025-04-13T02:57:52.160Z",550987654321
3154,880334455004,430085,DEPOSIT,"월급 입금","2025-04-13T03:00:47.160Z",
3155,941566778003,2695,PAYMENT,"통신요금 납부","2025-04-13T03:32:40.160Z",
3156,880334455004,242909,DEPOSIT,"부업 수입","2025-04-13T04:01:54.160Z",
3157,210123987002,101783,WITHDRAWAL,"의료비 출금","2025-04-13T04:24:27.160Z",
3158,210123987002,163181,WITHDRAWAL,"ATM 출금","2025-04-13T05:18:05.160Z",
3159,880334455004,1899890,DEPOSIT,"보너스 입금","2025-04-13T05:22:31.160Z",
3160,880334455004,839273,DEPOSIT,"자금 이체","2025-04-13T06:15:04.160Z",
3161,941566778003,2695,PAYMENT,"보험료 납부","2025-04-13T06:31:31.160Z",
3162,941566778003,7700,WITHDRAWAL,"교육비 출금","2025-04-13T07:58:08.160Z",
3163,880334455004,1006295,DEPOSIT,"배당금 입금","2025-04-13T08:13:36.160Z",
3164,880334455004,1838433,DEPOSIT,"월급 입금","2025-04-13T08:21:34.160Z",
3165,210123987002,565035,TRANSFER,"월세 이체","2025-04-13T08:52:36.160Z",330111222333
3166,110456789001,33556,PAYMENT,"교통비 결제","2025-04-13T08:59:08.160Z",
3167,210123987002,225872,WITHDRAWAL,"경조사비","2025-04-13T09:10:54.160Z",
3168,941566778003,2695,PAYMENT,"교통비 결제","2025-04-13T09:50:15.160Z",
3169,210123987002,409478,DEPOSIT,"보너스 입금","2025-04-13T10:54:35.160Z",
3170,880334455004,338748,DEPOSIT,"배당금 입금","2025-04-13T11:43:25.160Z",
3171,210123987002,635430,TRANSFER,"친구에게 송금","2025-04-13T12:24:46.160Z",770123456789
3172,110456789001,1231066,DEPOSIT,"자금 이체","2025-04-13T12:31:52.160Z",
3173,941566778003,7700,WITHDRAWAL,"ATM 출금","2025-04-13T12:59:29.160Z",
3174,210123987002,223549,TRANSFER,"대출이자 납부","2025-04-13T13:05:02.160Z",550987654321
3175,210123987002,373468,TRANSFER,"대출이자 납부","2025-04-14T01:23:58.160Z",660555444333
3176,110456789001,271216,WITHDRAWAL,"의료비 출금","2025-04-14T01:46:26.160Z",
3177,110456789001,84136,PAYMENT,"교통비 결제","2025-04-14T02:07:58.160Z",
3178,110456789001,1854400,DEPOSIT,"보너스 입금","2025-04-14T04:44:52.160Z",
3179,941566778003,11000,WITHDRAWAL,"경조사비","2025-04-14T06:19:32.160Z",
3180,941566778003,11000,WITHDRAWAL,"ATM 출금","2025-04-14T06:58:13.160Z",
3181,210123987002,419356,TRANSFER,"친구에게 송금","2025-04-14T07:25:42.160Z",660555444333
3182,110456789001,85435,PAYMENT,"통신요금 납부","2025-04-14T07:31:41.160Z",
3183,110456789001,900896,TRANSFER,"가족 송금","2025-04-14T07:40:58.160Z",550987654321
3184,210123987002,121454,TRANSFER,"대출이자 납부","2025-04-14T07:56:26.160Z",770123456789
3185,210123987002,644928,TRANSFER,"친구에게 송금","2025-04-14T08:03:29.160Z",330111222333
3186,880334455004,505853,DEPOSIT,"부업 수입","2025-04-14T08:29:48.160Z",
3187,110456789001,190381,PAYMENT,"카드대금 결제","2025-04-14T08:46:56.160Z",
3188,210123987002,157550,TRANSFER,"대출이자 납부","2025-04-14T10:56:25.160Z",330111222333
3189,880334455004,115998,DEPOSIT,"보너스 입금","2025-04-14T10:57:55.160Z",
3190,110456789001,311614,DEPOSIT,"부업 수입","2025-04-14T11:05:37.160Z",
3191,110456789001,395983,TRANSFER,"친구에게 송금","2025-04-14T11:19:15.160Z",330111222333
3192,210123987002,260475,TRANSFER,"가족 송금","2025-04-14T11:45:29.160Z",660555444333
3193,210123987002,55905,WITHDRAWAL,"의료비 출금","2025-04-14T11:47:37.160Z",
3194,880334455004,3223531,DEPOSIT,"자금 이체","2025-04-14T12:56:23.160Z",
3195,110456789001,298548,PAYMENT,"카드대금 결제","2025-04-14T13:34:23.160Z",
3196,110456789001,90167,PAYMENT,"통신요금 납부","2025-04-14T13:52:56.160Z",
3197,941566778003,11000,WITHDRAWAL,"교육비 출금","2025-04-15T00:24:07.160Z",
3198,210123987002,194605,DEPOSIT,"보너스 입금","2025-04-15T00:35:29.160Z",
3199,941566778003,11000,WITHDRAWAL,"생활비 출금","2025-04-15T01:26:43.160Z",
3200,941566778003,11000,WITHDRAWAL,"ATM 출금","2025-04-15T02:55:25.160Z",
3201,110456789001,997220,DEPOSIT,"배당금 입금","2025-04-15T03:41:39.160Z",
3202,110456789001,1893403,DEPOSIT,"자금 이체","2025-04-15T04:02:05.160Z",
3203,941566778003,5500,PAYMENT,"카드대금 결제","2025-04-15T04:26:26.160Z",
3204,210123987002,67619,TRANSFER,"적금 이체","2025-04-15T05:09:17.160Z",660555444333
3205,110456789001,200743,WITHDRAWAL,"경조사비","2025-04-15T05:20:06.160Z",
3206,941566778003,11000,WITHDRAWAL,"교육비 출금","2025-04-15T05:29:16.160Z",
3207,941566778003,11000,WITHDRAWAL,"ATM 출금","2025-04-15T07:14:46.160Z",
3208,110456789001,642517,TRANSFER,"월세 이체","2025-04-15T08:39:33.160Z",660555444333
3209,880334455004,1279242,DEPOSIT,"배당금 입금","2025-04-15T09:10:24.160Z",
3210,210123987002,357419,WITHDRAWAL,"ATM 출금","2025-04-15T09:12:58.160Z",
3211,941566778003,5500,PAYMENT,"보험료 납부","2025-04-15T09:56:01.160Z",
3212,941566778003,11000,WITHDRAWAL,"의료비 출금","2025-04-15T11:57:26.160Z",
3213,210123987002,295912,WITHDRAWAL,"생활비 출금","2025-04-15T12:03:34.160Z",
3214,210123987002,2585673,DEPOSIT,"자금 이체","2025-04-15T12:38:30.160Z",
3215,880334455004,2582754,DEPOSIT,"월급 입금","2025-04-15T13:34:36.160Z",
3216,110456789001,263371,PAYMENT,"통신요금 납부","2025-04-15T13:40:22.160Z",
3217,210123987002,1064639,TRANSFER,"친구에게 송금","2025-04-15T13:58:29.160Z",770123456789
3218,880334455004,2847660,DEPOSIT,"배당금 입금","2025-04-16T00:52:53.160Z",
3219,941566778003,12100,WITHDRAWAL,"경조사비","2025-04-16T02:26:28.160Z",
3220,110456789001,2707489,DEPOSIT,"보너스 입금","2025-04-16T03:19:02.160Z",
3221,210123987002,3608214,DEPOSIT,"보너스 입금","2025-04-16T03:49:15.160Z",
3222,880334455004,2648766,DEPOSIT,"보너스 입금","2025-04-16T04:06:46.160Z",
3223,941566778003,12100,WITHDRAWAL,"생활비 출금","2025-04-16T04:14:30.160Z",
3224,210123987002,1023993,TRANSFER,"적금 이체","2025-04-16T04:16:45.160Z",660555444333
3225,941566778003,12100,WITHDRAWAL,"생활비 출금","2025-04-16T05:34:06.160Z",
3226,880334455004,2760496,DEPOSIT,"월급 입금","2025-04-16T06:36:41.160Z",
3227,941566778003,12100,WITHDRAWAL,"교육비 출금","2025-04-16T07:13:39.160Z",
3228,110456789001,211555,DEPOSIT,"배당금 입금","2025-04-16T07:21:25.160Z",
3229,110456789001,97162,WITHDRAWAL,"ATM 출금","2025-04-16T07:31:14.160Z",
3230,110456789001,501032,WITHDRAWAL,"ATM 출금","2025-04-16T08:00:41.160Z",
3231,941566778003,6050,PAYMENT,"교통비 결제","2025-04-16T08:22:11.160Z",
3232,880334455004,2996558,DEPOSIT,"월급 입금","2025-04-16T09:30:23.160Z",
3233,880334455004,1585789,DEPOSIT,"월급 입금","2025-04-16T09:50:31.160Z",
3234,941566778003,6050,PAYMENT,"온라인 쇼핑","2025-04-16T10:21:36.160Z",
3235,880334455004,524799,DEPOSIT,"월급 입금","2025-04-16T10:42:56.160Z",
3236,210123987002,289912,WITHDRAWAL,"ATM 출금","2025-04-16T11:04:50.160Z",
3237,880334455004,2129523,DEPOSIT,"월급 입금","2025-04-16T11:09:39.160Z",
3238,880334455004,499879,DEPOSIT,"자금 이체","2025-04-16T12:40:50.160Z",
3239,110456789001,170228,WITHDRAWAL,"교육비 출금","2025-04-16T13:10:53.160Z",
3240,210123987002,450456,TRANSFER,"적금 이체","2025-04-17T00:27:10.160Z",660555444333
3241,880334455004,274484,DEPOSIT,"배당금 입금","2025-04-17T00:33:18.160Z",
3242,941566778003,13200,WITHDRAWAL,"ATM 출금","2025-04-17T00:57:10.160Z",
3243,110456789001,3929813,DEPOSIT,"배당금 입금","2025-04-17T02:44:33.160Z",
3244,880334455004,420794,DEPOSIT,"자금 이체","2025-04-17T03:07:46.160Z",
3245,210123987002,1227998,DEPOSIT,"월급 입금","2025-04-17T03:46:07.160Z",
3246,880334455004,1063757,DEPOSIT,"월급 입금","2025-04-17T03:59:42.160Z",
3247,880334455004,2057821,DEPOSIT,"배당금 입금","2025-04-17T04:04:03.160Z",
3248,880334455004,296722,DEPOSIT,"자금 이체","2025-04-17T05:10:57.160Z",
3249,941566778003,13200,WITHDRAWAL,"생활비 출금","2025-04-17T05:11:10.160Z",
3250,110456789001,173638,WITHDRAWAL,"경조사비","2025-04-17T05:38:18.160Z",
3251,941566778003,6600,PAYMENT,"보험료 납부","2025-04-17T06:50:32.160Z",
3252,210123987002,682735,TRANSFER,"대출이자 납부","2025-04-17T06:55:48.160Z",770123456789
3253,941566778003,6600,PAYMENT,"교통비 결제","2025-04-17T07:09:07.160Z",
3254,880334455004,1335806,DEPOSIT,"배당금 입금","2025-04-17T07:45:16.160Z",
3255,110456789001,1078878,TRANSFER,"적금 이체","2025-04-17T07:48:14.160Z",330111222333
3256,210123987002,587586,WITHDRAWAL,"경조사비","2025-04-17T08:30:10.160Z",
3257,110456789001,647157,WITHDRAWAL,"의료비 출금","2025-04-17T09:11:27.160Z",
3258,210123987002,2553181,DEPOSIT,"보너스 입금","2025-04-17T09:49:55.160Z",
3259,110456789001,1084551,TRANSFER,"적금 이체","2025-04-17T10:01:32.160Z",550987654321
3260,941566778003,13200,WITHDRAWAL,"생활비 출금","2025-04-17T11:14:44.160Z",
3261,880334455004,2821152,DEPOSIT,"보너스 입금","2025-04-17T11:19:30.160Z",
3262,210123987002,1619966,DEPOSIT,"부업 수입","2025-04-17T11:56:02.160Z",
3263,110456789001,539126,TRANSFER,"월세 이체","2025-04-17T12:15:27.160Z",770123456789
3264,210123987002,282539,TRANSFER,"적금 이체","2025-04-17T12:20:28.160Z",660555444333
3265,210123987002,636205,WITHDRAWAL,"ATM 출금","2025-04-17T12:36:27.160Z",
3266,110456789001,3127470,DEPOSIT,"배당금 입금","2025-04-17T13:16:17.160Z",
3267,210123987002,3494199,DEPOSIT,"배당금 입금","2025-04-18T00:40:13.160Z",
3268,110456789001,712605,WITHDRAWAL,"의료비 출금","2025-04-18T00:56:56.160Z",
3269,110456789001,765149,TRANSFER,"적금 이체","2025-04-18T01:14:07.160Z",550987654321
3270,880334455004,96617,DEPOSIT,"배당금 입금","2025-04-18T01:26:54.160Z",
3271,941566778003,14300,WITHDRAWAL,"ATM 출금","2025-04-18T01:40:32.160Z",
3272,110456789001,96152,PAYMENT,"교통비 결제","2025-04-18T01:43:28.160Z",
3273,110456789001,102185,PAYMENT,"통신요금 납부","2025-04-18T01:55:54.160Z",
3274,941566778003,7150,PAYMENT,"카드대금 결제","2025-04-18T02:09:06.160Z",
3275,210123987002,403537,TRANSFER,"월세 이체","2025-04-18T02:56:42.160Z",660555444333
3276,941566778003,7150,PAYMENT,"통신요금 납부","2025-04-18T04:17:36.160Z",
3277,941566778003,7150,PAYMENT,"교통비 결제","2025-04-18T04:28:25.160Z",
3278,110456789001,1541555,DEPOSIT,"보너스 입금","2025-04-18T06:19:45.160Z",
3279,210123987002,519907,TRANSFER,"월세 이체","2025-04-18T06:44:25.160Z",660555444333
3280,110456789001,2048289,DEPOSIT,"월급 입금","2025-04-18T10:30:36.160Z",
3281,110456789001,374975,DEPOSIT,"보너스 입금","2025-04-18T10:33:47.160Z",
3282,210123987002,267721,WITHDRAWAL,"교육비 출금","2025-04-18T12:43:31.160Z",
3283,210123987002,3442772,DEPOSIT,"월급 입금","2025-04-18T12:45:41.160Z",
3284,110456789001,544927,TRANSFER,"친구에게 송금","2025-04-18T13:09:58.160Z",660555444333
3285,110456789001,47553,PAYMENT,"교통비 결제","2025-04-19T01:29:11.160Z",
3286,941566778003,12100,WITHDRAWAL,"생활비 출금","2025-04-19T01:55:50.160Z",
3287,880334455004,2617266,DEPOSIT,"보너스 입금","2025-04-19T03:00:47.160Z",
3288,880334455004,70140,DEPOSIT,"부업 수입","2025-04-19T03:01:40.160Z",
3289,941566778003,12100,WITHDRAWAL,"의료비 출금","2025-04-19T05:24:03.160Z",
3290,210123987002,416142,WITHDRAWAL,"교육비 출금","2025-04-19T05:26:03.160Z",
3291,110456789001,586207,WITHDRAWAL,"ATM 출금","2025-04-19T06:15:51.160Z",
3292,210123987002,428508,WITHDRAWAL,"ATM 출금","2025-04-19T06:27:57.160Z",
3293,110456789001,596851,TRANSFER,"대출이자 납부","2025-04-19T07:08:14.160Z",770123456789
3294,110456789001,134866,PAYMENT,"온라인 쇼핑","2025-04-19T07:42:03.160Z",
3295,880334455004,2921004,DEPOSIT,"자금 이체","2025-04-19T08:05:00.160Z",
3296,880334455004,1019344,DEPOSIT,"자금 이체","2025-04-19T09:29:08.160Z",
3297,210123987002,577021,TRANSFER,"대출이자 납부","2025-04-19T09:48:41.160Z",660555444333
3298,210123987002,478366,WITHDRAWAL,"의료비 출금","2025-04-19T10:44:44.160Z",
3299,941566778003,12100,WITHDRAWAL,"ATM 출금","2025-04-19T10:56:24.160Z",
3300,210123987002,691794,TRANSFER,"적금 이체","2025-04-19T11:46:06.160Z",550987654321
3301,210123987002,263322,DEPOSIT,"월급 입금","2025-04-19T13:24:29.160Z",
3302,210123987002,387466,TRANSFER,"적금 이체","2025-04-19T13:42:22.160Z",770123456789
3303,210123987002,347162,TRANSFER,"대출이자 납부","2025-04-20T01:52:14.160Z",550987654321
3304,880334455004,614750,DEPOSIT,"배당금 입금","2025-04-20T02:16:39.160Z",
3305,110456789001,153291,TRANSFER,"대출이자 납부","2025-04-20T02:22:50.160Z",770123456789
3306,941566778003,7700,WITHDRAWAL,"경조사비","2025-04-20T02:41:24.160Z",
3307,880334455004,1831747,DEPOSIT,"보너스 입금","2025-04-20T02:57:30.160Z",
3308,210123987002,1174352,DEPOSIT,"배당금 입금","2025-04-20T03:24:08.160Z",
3309,880334455004,89216,DEPOSIT,"배당금 입금","2025-04-20T03:35:00.160Z",
3310,110456789001,99169,TRANSFER,"가족 송금","2025-04-20T03:36:08.160Z",660555444333
3311,210123987002,698767,DEPOSIT,"부업 수입","2025-04-20T03:38:30.160Z",
3312,941566778003,2695,PAYMENT,"카드대금 결제","2025-04-20T04:17:33.160Z",
3313,210123987002,1564702,DEPOSIT,"부업 수입","2025-04-20T08:14:58.160Z",
3314,941566778003,2695,PAYMENT,"카드대금 결제","2025-04-20T08:59:33.160Z",
3315,941566778003,2695,PAYMENT,"공과금 납부","2025-04-20T09:03:46.160Z",
3316,880334455004,388462,DEPOSIT,"월급 입금","2025-04-20T10:27:08.160Z",
3317,210123987002,144458,WITHDRAWAL,"생활비 출금","2025-04-20T11:06:43.160Z",
3318,941566778003,7700,WITHDRAWAL,"교육비 출금","2025-04-20T11:46:37.160Z",
3319,880334455004,2191848,DEPOSIT,"부업 수입","2025-04-20T12:08:40.160Z",
3320,880334455004,1319291,DEPOSIT,"배당금 입금","2025-04-20T12:14:44.160Z",
3321,110456789001,1999088,DEPOSIT,"보너스 입금","2025-04-20T12:28:49.160Z",
3322,880334455004,564973,DEPOSIT,"월급 입금","2025-04-20T13:38:55.160Z",
3323,210123987002,279558,WITHDRAWAL,"ATM 출금","2025-04-21T00:13:03.160Z",
3324,880334455004,1412751,DEPOSIT,"월급 입금","2025-04-21T00:15:54.160Z",
3325,880334455004,2700321,DEPOSIT,"보너스 입금","2025-04-21T00:38:37.160Z",
3326,110456789001,529259,TRANSFER,"적금 이체","2025-04-21T01:36:40.160Z",550987654321
3327,210123987002,3012285,DEPOSIT,"자금 이체","2025-04-21T02:01:14.160Z",
3328,210123987002,1461004,DEPOSIT,"보너스 입금","2025-04-21T03:48:12.160Z",
3329,110456789001,153881,PAYMENT,"식비 결제","2025-04-21T04:00:04.160Z",
3330,210123987002,812721,DEPOSIT,"배당금 입금","2025-04-21T04:18:55.160Z",
3331,880334455004,1133319,DEPOSIT,"보너스 입금","2025-04-21T04:46:48.160Z",
3332,110456789001,9460,PAYMENT,"식비 결제","2025-04-21T06:49:39.160Z",
3333,880334455004,3064992,DEPOSIT,"월급 입금","2025-04-21T07:01:45.160Z",
3334,880334455004,1180580,DEPOSIT,"월급 입금","2025-04-21T07:05:53.160Z",
3335,210123987002,834832,TRANSFER,"가족 송금","2025-04-21T07:20:11.160Z",770123456789
3336,880334455004,1597023,DEPOSIT,"월급 입금","2025-04-21T08:02:03.160Z",
3337,941566778003,5500,PAYMENT,"교통비 결제","2025-04-21T08:06:11.160Z",
3338,110456789001,430406,TRANSFER,"월세 이체","2025-04-21T09:28:07.160Z",770123456789
3339,110456789001,200105,WITHDRAWAL,"교육비 출금","2025-04-21T09:44:01.160Z",
3340,110456789001,128539,WITHDRAWAL,"교육비 출금","2025-04-21T10:43:16.160Z",
3341,941566778003,11000,WITHDRAWAL,"의료비 출금","2025-04-21T11:35:55.160Z",
3342,110456789001,1791058,DEPOSIT,"배당금 입금","2025-04-21T12:03:57.160Z",
3343,110456789001,119060,PAYMENT,"교통비 결제","2025-04-22T00:00:07.160Z",
3344,210123987002,433402,WITHDRAWAL,"생활비 출금","2025-04-22T00:10:26.160Z",
3345,110456789001,35855,WITHDRAWAL,"생활비 출금","2025-04-22T00:28:18.160Z",
3346,880334455004,893081,DEPOSIT,"보너스 입금","2025-04-22T02:10:17.160Z",
3347,880334455004,2556092,DEPOSIT,"부업 수입","2025-04-22T02:18:06.160Z",
3348,110456789001,21321,WITHDRAWAL,"ATM 출금","2025-04-22T02:29:08.160Z",
3349,941566778003,5500,PAYMENT,"교통비 결제","2025-04-22T02:32:42.160Z",
3350,880334455004,2973912,DEPOSIT,"보너스 입금","2025-04-22T02:58:31.160Z",
3351,880334455004,2663756,DEPOSIT,"배당금 입금","2025-04-22T04:33:02.160Z",
3352,941566778003,11000,WITHDRAWAL,"경조사비","2025-04-22T05:39:35.160Z",
3353,110456789001,476577,WITHDRAWAL,"교육비 출금","2025-04-22T05:51:29.160Z",
3354,941566778003,5500,PAYMENT,"카드대금 결제","2025-04-22T09:14:29.160Z",
3355,210123987002,648918,DEPOSIT,"자금 이체","2025-04-22T09:15:27.160Z",
3356,880334455004,1119685,DEPOSIT,"자금 이체","2025-04-22T10:00:56.160Z",
3357,880334455004,436977,DEPOSIT,"월급 입금","2025-04-22T10:30:56.160Z",
3358,880334455004,1116594,DEPOSIT,"부업 수입","2025-04-22T11:12:02.160Z",
3359,941566778003,5500,PAYMENT,"교통비 결제","2025-04-22T12:16:17.160Z",
3360,880334455004,422161,DEPOSIT,"배당금 입금","2025-04-23T00:12:38.160Z",
